business_id,business_name,rating,review_count,latitude,longitude,address,city,zip_code,price,is_closed,data_source
1OAFtRu3V2zz_tCoEAJFAA,Laundry To Go,5.0,2,40.714166,-73.991037,148 E Broadway,New York,10012,,False,yelp_api
Yg7cRYwDydXGu2O5tXxYQQ,Sunflower Laundromat,5.0,13,40.62345,-73.93154,4517 Avenue L,Brooklyn,11234,,False,yelp_api
b_DnUKFGumZyCm-OOyV4uQ,New Spring Cleaners,3.4,60,40.73849614096073,-74.00399409163292,45 8th Ave,New York,10014,$$,False,yelp_api
Ql9eOWLobjMzz8klq-t-Ow,Min81 Laundromat,5.0,2,40.715414268596,-73.9929899945855,81 Canal St,New York,10002,,False,yelp_api
7VC8UIsZBMhvsSG_GXLnmw,Capri Laundry Room,4.2,128,40.7643511,-73.9592735,343 E 66th St,New York,10065,,False,yelp_api
V1lL3Cv0-N5Id3d1q_nBUA,Ocean Laundromat,4.3,15,40.7057,-73.91882,104 Saint Nicholas Ave,Brooklyn,11237,$,False,yelp_api
1kMMOLoEHBFV8d4RCR6pUA,Ten St Laundromat,3.9,23,40.7278823852539,-73.9828796386719,286 E 10th St,New York,10009,$,False,yelp_api
lyf-LHxWuBpZHbGn3sGl8Q,Neighborhood Laundormat,4.2,21,40.69080590253347,-73.93382,136 Stuyvesant Ave,Brooklyn,11221,$,False,yelp_api
nSDh51Q50s5yCTlTVAj_gw,Liox Cleaners,3.7,33,40.7059211730957,-74.0130233764648,,New York,10004,$$,False,yelp_api
drgcUNlRvtnAdcIv74JGPg,P & K Laundromat,4.4,132,40.78441,-73.97763,432 Amsterdam Ave,New York,10024,$,False,yelp_api
