tract,tract_name,prefix_2,population,median_income,renter_rate
206051,Census Tract 2060.51; Los Angeles County; California,20,1325,128000,0.6247165532879818
206052,Census Tract 2060.52; Los Angeles County; California,20,3150,103519,0.9067039106145252
206053,Census Tract 2060.53; Los Angeles County; California,20,3007,36833,0.8576388888888888
206054,Census Tract 2060.54; Los Angeles County; California,20,2455,41852,0.9328
206201,Census Tract 2062.01; Los Angeles County; California,20,2203,46250,0.9150546677880572
206202,Census Tract 2062.02; Los Angeles County; California,20,1915,22353,0.8502454991816694
206301,Census Tract 2063.01; Los Angeles County; California,20,2133,13738,0.9711033274956216
206302,Census Tract 2063.02; Los Angeles County; California,20,2271,9417,1.0
206303,Census Tract 2063.03; Los Angeles County; California,20,2757,11359,0.985663082437276
207101,Census Tract 2071.01; Los Angeles County; California,20,3864,57755,0.9963855421686748
207102,Census Tract 2071.02; Los Angeles County; California,20,3198,-666666666,0.9779853235490328
207103,Census Tract 2071.03; Los Angeles County; California,20,2055,41667,0.9709821428571428
207303,Census Tract 2073.03; Los Angeles County; California,20,2387,30867,0.972707423580786
207304,Census Tract 2073.04; Los Angeles County; California,20,2251,12443,0.9783147459727384
207305,Census Tract 2073.05; Los Angeles County; California,20,796,67188,0.8911671924290221
207306,Census Tract 2073.06; Los Angeles County; California,20,1947,45321,0.8902116402116402
207307,Census Tract 2073.07; Los Angeles County; California,20,1403,14940,1.0
207308,Census Tract 2073.08; Los Angeles County; California,20,1268,97188,1.0
207400,Census Tract 2074; Los Angeles County; California,20,2091,59703,1.0
207501,Census Tract 2075.01; Los Angeles County; California,20,1995,99321,0.8559935639581657
207502,Census Tract 2075.02; Los Angeles County; California,20,3652,19328,1.0
207711,Census Tract 2077.11; Los Angeles County; California,20,2189,165379,0.7541296060991105
207712,Census Tract 2077.12; Los Angeles County; California,20,4388,85886,0.8792059219380888
207901,Census Tract 2079.01; Los Angeles County; California,20,3227,83828,0.9305367613892648
207902,Census Tract 2079.02; Los Angeles County; California,20,7214,112796,0.8858154458951095
208001,Census Tract 2080.01; Los Angeles County; California,20,2452,85435,0.988135593220339
208002,Census Tract 2080.02; Los Angeles County; California,20,4147,47151,0.8861538461538462
208301,Census Tract 2083.01; Los Angeles County; California,20,1904,41719,0.9387755102040816
208302,Census Tract 2083.02; Los Angeles County; California,20,4881,56106,0.8611589213998853
208401,Census Tract 2084.01; Los Angeles County; California,20,4092,49900,0.987012987012987
208402,Census Tract 2084.02; Los Angeles County; California,20,2719,70500,0.8254716981132075
208501,Census Tract 2085.01; Los Angeles County; California,20,2577,75694,0.9103448275862068
208502,Census Tract 2085.02; Los Angeles County; California,20,4208,47654,0.9829118250170882
208610,Census Tract 2086.10; Los Angeles County; California,20,4274,73598,0.9141515761234073
208620,Census Tract 2086.20; Los Angeles County; California,20,3930,74046,0.8837209302325582
208710,Census Tract 2087.10; Los Angeles County; California,20,4757,61754,0.8773496240601504
208720,Census Tract 2087.20; Los Angeles County; California,20,3917,39085,0.9921363040629096
208801,Census Tract 2088.01; Los Angeles County; California,20,3397,45097,0.9869565217391304
208802,Census Tract 2088.02; Los Angeles County; California,20,2792,37798,1.0
208902,Census Tract 2089.02; Los Angeles County; California,20,2376,35497,1.0
208903,Census Tract 2089.03; Los Angeles County; California,20,3955,46573,1.0
208904,Census Tract 2089.04; Los Angeles County; California,20,3816,27088,0.9903632320237212
209103,Census Tract 2091.03; Los Angeles County; California,20,3648,31948,1.0
209104,Census Tract 2091.04; Los Angeles County; California,20,2485,37692,1.0
209105,Census Tract 2091.05; Los Angeles County; California,20,3231,31125,1.0
209106,Census Tract 2091.06; Los Angeles County; California,20,2531,47102,0.9222309505106048
209201,Census Tract 2092.01; Los Angeles County; California,20,3026,72313,0.9350509930220076
209202,Census Tract 2092.02; Los Angeles County; California,20,1485,35694,1.0
209300,Census Tract 2093; Los Angeles County; California,20,4763,31655,0.9954730647351744
209401,Census Tract 2094.01; Los Angeles County; California,20,4095,34739,0.9877102199223804
209402,Census Tract 2094.02; Los Angeles County; California,20,4296,47411,0.9467408585055644
209403,Census Tract 2094.03; Los Angeles County; California,20,4311,31446,0.9774236387782204
209510,Census Tract 2095.10; Los Angeles County; California,20,2635,40777,0.9657754010695188
209520,Census Tract 2095.20; Los Angeles County; California,20,2569,41318,0.9904963041182682
209810,Census Tract 2098.10; Los Angeles County; California,20,2740,34327,0.9748677248677248
209820,Census Tract 2098.20; Los Angeles County; California,20,2559,48269,0.8670886075949367
210010,Census Tract 2100.10; Los Angeles County; California,21,3349,32969,0.9097502014504432
211000,Census Tract 2110; Los Angeles County; California,21,5130,155122,0.4201601507300989
211121,Census Tract 2111.21; Los Angeles County; California,21,2354,71250,0.945010183299389
211122,Census Tract 2111.22; Los Angeles County; California,21,2641,49653,0.9144914491449144
211123,Census Tract 2111.23; Los Angeles County; California,21,1748,80063,0.9703915950334288
211124,Census Tract 2111.24; Los Angeles County; California,21,4321,60559,0.9233415233415232
211201,Census Tract 2112.01; Los Angeles County; California,21,2391,57478,0.9204980842911876
211202,Census Tract 2112.02; Los Angeles County; California,21,2307,49385,0.9707112970711296
211310,Census Tract 2113.10; Los Angeles County; California,21,3330,43287,0.9399021663172606
211320,Census Tract 2113.20; Los Angeles County; California,21,3326,37959,0.9811165845648604
211410,Census Tract 2114.10; Los Angeles County; California,21,3038,48333,0.9403508771929824
211420,Census Tract 2114.20; Los Angeles County; California,21,3639,55492,0.8682228915662651
211500,Census Tract 2115; Los Angeles County; California,21,4064,72375,0.6731601731601732
211701,Census Tract 2117.01; Los Angeles County; California,21,2677,96599,0.6481927710843374
211703,Census Tract 2117.03; Los Angeles County; California,21,4624,58029,0.8979303857008467
211704,Census Tract 2117.04; Los Angeles County; California,21,2802,42250,0.8747731397459165
211802,Census Tract 2118.02; Los Angeles County; California,21,4575,50090,0.9382257315373896
211803,Census Tract 2118.03; Los Angeles County; California,21,3528,56000,0.9461259079903148
211804,Census Tract 2118.04; Los Angeles County; California,21,3131,46361,0.9899146625290924
211910,Census Tract 2119.10; Los Angeles County; California,21,4143,60988,0.9739854318418314
211921,Census Tract 2119.21; Los Angeles County; California,21,2113,37849,0.9903640256959316
211922,Census Tract 2119.22; Los Angeles County; California,21,3420,51060,0.9949238578680204
212101,Census Tract 2121.01; Los Angeles County; California,21,2612,53098,0.8736842105263158
212102,Census Tract 2121.02; Los Angeles County; California,21,2682,34790,0.9753694581280788
212202,Census Tract 2122.02; Los Angeles County; California,21,3417,53006,0.9461778471138844
212203,Census Tract 2122.03; Los Angeles County; California,21,2733,39238,1.0
212204,Census Tract 2122.04; Los Angeles County; California,21,3431,40431,0.9863013698630136
212303,Census Tract 2123.03; Los Angeles County; California,21,3864,35074,1.0
212304,Census Tract 2123.04; Los Angeles County; California,21,1721,41206,0.9857328145265888
212305,Census Tract 2123.05; Los Angeles County; California,21,2745,46615,0.9744952178533476
212306,Census Tract 2123.06; Los Angeles County; California,21,3030,54177,0.952122854561879
212410,Census Tract 2124.10; Los Angeles County; California,21,4084,49223,0.9659908436886854
212420,Census Tract 2124.20; Los Angeles County; California,21,2616,48864,0.9786476868327402
212501,Census Tract 2125.01; Los Angeles County; California,21,1898,47574,0.9613259668508288
212502,Census Tract 2125.02; Los Angeles County; California,21,2997,61469,0.9675370501058574
212610,Census Tract 2126.10; Los Angeles County; California,21,4218,66550,0.8101199791340636
212620,Census Tract 2126.20; Los Angeles County; California,21,3799,45412,0.9403824521934758
212701,Census Tract 2127.01; Los Angeles County; California,21,2277,71563,0.614713216957606
212702,Census Tract 2127.02; Los Angeles County; California,21,3360,94940,0.5911401597676107
212800,Census Tract 2128; Los Angeles County; California,21,3176,73478,0.5395136778115501
212900,Census Tract 2129; Los Angeles County; California,21,3842,51948,0.9272727272727272
213100,Census Tract 2131; Los Angeles County; California,21,2860,55980,0.7337786259541985
213201,Census Tract 2132.01; Los Angeles County; California,21,4162,40756,0.9022329511164756
213202,Census Tract 2132.02; Los Angeles County; California,21,3899,62516,0.7817589576547231
213310,Census Tract 2133.10; Los Angeles County; California,21,2578,69087,0.7535441657579062
213320,Census Tract 2133.20; Los Angeles County; California,21,2569,33576,0.897489539748954
213401,Census Tract 2134.01; Los Angeles County; California,21,4818,46121,0.987257281553398
213402,Census Tract 2134.02; Los Angeles County; California,21,4697,51740,0.9227665706051872
214000,Census Tract 2140; Los Angeles County; California,21,3692,148846,0.4849749582637729
214100,Census Tract 2141; Los Angeles County; California,21,3569,138125,0.631855309218203
214400,Census Tract 2144; Los Angeles County; California,21,2905,95882,0.9786127167630058
214501,Census Tract 2145.01; Los Angeles County; California,21,3679,107725,0.9624470018170804
214503,Census Tract 2145.03; Los Angeles County; California,21,3302,85960,0.998022412656559
214504,Census Tract 2145.04; Los Angeles County; California,21,3532,102539,0.971714790807307
214505,Census Tract 2145.05; Los Angeles County; California,21,1469,82148,1.0
214600,Census Tract 2146; Los Angeles County; California,21,2247,115326,0.8168238993710691
214700,Census Tract 2147; Los Angeles County; California,21,2320,115057,0.587262200165426
214800,Census Tract 2148; Los Angeles County; California,21,2835,123320,0.7449477351916376
214902,Census Tract 2149.02; Los Angeles County; California,21,2444,112940,0.7257298031228785
214903,Census Tract 2149.03; Los Angeles County; California,21,1507,-666666666,0.8976958525345622
214904,Census Tract 2149.04; Los Angeles County; California,21,1390,116734,0.6446280991735537
215101,Census Tract 2151.01; Los Angeles County; California,21,2812,80071,0.9487738419618528
215102,Census Tract 2151.02; Los Angeles County; California,21,2952,91944,0.9865403788634096
216100,Census Tract 2161; Los Angeles County; California,21,2156,139565,0.4708939708939709
216201,Census Tract 2162.01; Los Angeles County; California,21,2510,110094,0.7533286615276804
216202,Census Tract 2162.02; Los Angeles County; California,21,2472,79085,0.7621818181818182
216301,Census Tract 2163.01; Los Angeles County; California,21,1439,-666666666,0.2725752508361204
216302,Census Tract 2163.02; Los Angeles County; California,21,3214,98194,0.8112333526346265
216401,Census Tract 2164.01; Los Angeles County; California,21,3295,97663,0.9224615384615384
216402,Census Tract 2164.02; Los Angeles County; California,21,2404,94079,0.8657331136738056
216700,Census Tract 2167; Los Angeles County; California,21,3440,104948,0.637546468401487
216800,Census Tract 2168; Los Angeles County; California,21,3324,125241,0.6794055201698513
216901,Census Tract 2169.01; Los Angeles County; California,21,2687,111696,0.4181536074476338
216902,Census Tract 2169.02; Los Angeles County; California,21,2227,65893,0.8416175231676495
217001,Census Tract 2170.01; Los Angeles County; California,21,2647,123462,0.6008230452674898
217002,Census Tract 2170.02; Los Angeles County; California,21,4859,110278,0.7946428571428571
217101,Census Tract 2171.01; Los Angeles County; California,21,2518,83125,0.8539325842696629
217102,Census Tract 2171.02; Los Angeles County; California,21,2667,100063,0.7183441558441559
217200,Census Tract 2172; Los Angeles County; California,21,3839,79028,0.7449584816132859
218110,Census Tract 2181.10; Los Angeles County; California,21,3521,43990,0.7842822774659182
218120,Census Tract 2181.20; Los Angeles County; California,21,3684,50606,0.7928348909657321
218210,Census Tract 2182.10; Los Angeles County; California,21,4090,55614,0.837152209492635
218220,Census Tract 2182.20; Los Angeles County; California,21,3858,69028,0.6694045174537988
218300,Census Tract 2183; Los Angeles County; California,21,4933,63971,0.7530009233610342
218400,Census Tract 2184; Los Angeles County; California,21,4079,86006,0.6213373403456048
218500,Census Tract 2185; Los Angeles County; California,21,2784,66489,0.7597938144329897
218600,Census Tract 2186; Los Angeles County; California,21,3102,75466,0.6727107887579329
218701,Census Tract 2187.01; Los Angeles County; California,21,2079,54936,0.6050119331742243
218702,Census Tract 2187.02; Los Angeles County; California,21,2627,52891,0.7523584905660378
218800,Census Tract 2188; Los Angeles County; California,21,2664,50011,0.7762747138397502
218900,Census Tract 2189; Los Angeles County; California,21,5229,51094,0.8613308515588646
219010,Census Tract 2190.10; Los Angeles County; California,21,3023,74643,0.5284872298624754
219020,Census Tract 2190.20; Los Angeles County; California,21,4625,73214,0.3952
219300,Census Tract 2193; Los Angeles County; California,21,3664,51500,0.7721428571428571
219500,Census Tract 2195; Los Angeles County; California,21,2053,110865,0.3207317073170732
219700,Census Tract 2197; Los Angeles County; California,21,4479,60618,0.4616541353383459
219800,Census Tract 2198; Los Angeles County; California,21,3048,68450,0.6823406478578893
219901,Census Tract 2199.01; Los Angeles County; California,21,4944,61157,0.7680781758957654
219902,Census Tract 2199.02; Los Angeles County; California,21,3514,82750,0.5959079283887468
220000,Census Tract 2200; Los Angeles County; California,22,4460,45682,0.7138914443422263
220100,Census Tract 2201; Los Angeles County; California,22,2583,62813,0.4891696750902527
221110,Census Tract 2211.10; Los Angeles County; California,22,3161,46717,0.8578290105667628
221120,Census Tract 2211.20; Los Angeles County; California,22,2922,47026,0.8825806451612903
221210,Census Tract 2212.10; Los Angeles County; California,22,3095,66014,0.7154377880184332
221220,Census Tract 2212.20; Los Angeles County; California,22,2979,57563,0.7954545454545454
221302,Census Tract 2213.02; Los Angeles County; California,22,3681,34655,0.9017241379310345
221303,Census Tract 2213.03; Los Angeles County; California,22,2611,48445,0.8896551724137931
221304,Census Tract 2213.04; Los Angeles County; California,22,3674,51237,0.9040622299049266
221401,Census Tract 2214.01; Los Angeles County; California,22,3341,36490,0.8730964467005076
221402,Census Tract 2214.02; Los Angeles County; California,22,3063,53125,0.7304812834224599
221500,Census Tract 2215; Los Angeles County; California,22,3513,34047,0.7915518824609734
221601,Census Tract 2216.01; Los Angeles County; California,22,3354,51833,0.795959595959596
221602,Census Tract 2216.02; Los Angeles County; California,22,2455,52614,0.9166666666666666
221710,Census Tract 2217.10; Los Angeles County; California,22,2890,48466,0.8512486427795874
221810,Census Tract 2218.10; Los Angeles County; California,22,2679,32168,0.9514884233737596
221820,Census Tract 2218.20; Los Angeles County; California,22,2335,24266,0.9420889348500516
221900,Census Tract 2219; Los Angeles County; California,22,4281,28500,0.9377637130801688
222001,Census Tract 2220.01; Los Angeles County; California,22,3139,85417,0.4610526315789474
222002,Census Tract 2220.02; Los Angeles County; California,22,5172,67928,0.57416607523066
222100,Census Tract 2221; Los Angeles County; California,22,4058,69464,0.6851063829787234
222200,Census Tract 2222; Los Angeles County; California,22,3895,46988,0.8032532920216886
222500,Census Tract 2225; Los Angeles County; California,22,4616,78814,0.6261682242990654
222600,Census Tract 2226; Los Angeles County; California,22,5668,44886,0.8451459201905897
222700,Census Tract 2227; Los Angeles County; California,22,4094,-666666666,1.0
224010,Census Tract 2240.10; Los Angeles County; California,22,3137,43396,1.0
224020,Census Tract 2240.20; Los Angeles County; California,22,2633,31897,0.9726477024070022
224200,Census Tract 2242; Los Angeles County; California,22,2429,51202,0.92
224310,Census Tract 2243.10; Los Angeles County; California,22,1964,53182,0.946917808219178
224320,Census Tract 2243.20; Los Angeles County; California,22,3300,30332,0.980126467931346
224410,Census Tract 2244.10; Los Angeles County; California,22,3029,34018,0.8151487826871056
224420,Census Tract 2244.20; Los Angeles County; California,22,2449,25164,0.9362186788154896
224600,Census Tract 2246; Los Angeles County; California,22,3037,46250,0.8652849740932642
224701,Census Tract 2247.01; Los Angeles County; California,22,2613,37310,0.987987987987988
224702,Census Tract 2247.02; Los Angeles County; California,22,2646,11609,1.0
226001,Census Tract 2260.01; Los Angeles County; California,22,2188,38458,0.8752166377816292
226002,Census Tract 2260.02; Los Angeles County; California,22,1960,42833,0.8877721943048577
226410,Census Tract 2264.10; Los Angeles County; California,22,3579,42861,0.8730723606168446
226420,Census Tract 2264.20; Los Angeles County; California,22,5306,41804,0.8066001534919417
226701,Census Tract 2267.01; Los Angeles County; California,22,2846,76071,0.6655948553054662
226702,Census Tract 2267.02; Los Angeles County; California,22,4285,61862,0.6261467889908257
227010,Census Tract 2270.10; Los Angeles County; California,22,4550,48688,0.8195970695970696
227020,Census Tract 2270.20; Los Angeles County; California,22,3529,61615,0.7193211488250653
228100,Census Tract 2281; Los Angeles County; California,22,5158,65086,0.5786802030456852
228210,Census Tract 2282.10; Los Angeles County; California,22,4119,48542,0.6913086913086913
228220,Census Tract 2282.20; Los Angeles County; California,22,4584,53750,0.7153134635149023
228310,Census Tract 2283.10; Los Angeles County; California,22,4506,39770,0.7576036866359447
228320,Census Tract 2283.20; Los Angeles County; California,22,3351,51039,0.8324324324324325
228410,Census Tract 2284.10; Los Angeles County; California,22,3372,47870,0.8254189944134078
228420,Census Tract 2284.20; Los Angeles County; California,22,3165,82798,0.7541229385307346
228500,Census Tract 2285; Los Angeles County; California,22,5069,43616,0.7605877268798618
228600,Census Tract 2286; Los Angeles County; California,22,5006,44902,0.7395736793327155
228710,Census Tract 2287.10; Los Angeles County; California,22,4147,47227,0.6861244019138756
228720,Census Tract 2287.20; Los Angeles County; California,22,4800,56184,0.6882770870337478
228800,Census Tract 2288; Los Angeles County; California,22,5347,53897,0.6283255086071987
228900,Census Tract 2289; Los Angeles County; California,22,2967,32969,0.834096109839817
229100,Census Tract 2291; Los Angeles County; California,22,4635,64464,0.5733819507748404
229200,Census Tract 2292; Los Angeles County; California,22,4427,48421,0.8446843853820598
229300,Census Tract 2293; Los Angeles County; California,22,5973,55161,0.7378711078928313
229410,Census Tract 2294.10; Los Angeles County; California,22,3932,60075,0.7892215568862275
229420,Census Tract 2294.20; Los Angeles County; California,22,4320,53977,0.6973811833171678
231100,Census Tract 2311; Los Angeles County; California,23,3809,41989,0.9024745269286754
231210,Census Tract 2312.10; Los Angeles County; California,23,4279,41006,0.924831081081081
231220,Census Tract 2312.20; Los Angeles County; California,23,4353,33458,0.91816223977028
231301,Census Tract 2313.01; Los Angeles County; California,23,2479,56875,0.666243654822335
231302,Census Tract 2313.02; Los Angeles County; California,23,3117,57314,0.5926829268292683
231400,Census Tract 2314; Los Angeles County; California,23,5195,58973,0.6644693473961767
231500,Census Tract 2315; Los Angeles County; California,23,5135,77083,0.3438761776581426
231601,Census Tract 2316.01; Los Angeles County; California,23,2448,75131,0.6463414634146342
231602,Census Tract 2316.02; Los Angeles County; California,23,2048,85273,0.5634920634920635
231603,Census Tract 2316.03; Los Angeles County; California,23,2788,45037,0.8067114093959732
231710,Census Tract 2317.10; Los Angeles County; California,23,4303,44347,0.9308283518360376
231720,Census Tract 2317.20; Los Angeles County; California,23,5257,47012,0.7862021857923497
231800,Census Tract 2318; Los Angeles County; California,23,5258,44025,0.8707197763801537
231901,Census Tract 2319.01; Los Angeles County; California,23,2867,49271,0.6580732700135685
231902,Census Tract 2319.02; Los Angeles County; California,23,3255,43523,0.7126582278481013
232110,Census Tract 2321.10; Los Angeles County; California,23,3378,51875,0.7487864077669902
232120,Census Tract 2321.20; Los Angeles County; California,23,5308,52156,0.7787610619469026
232200,Census Tract 2322; Los Angeles County; California,23,3638,62292,0.5400696864111498
232300,Census Tract 2323; Los Angeles County; California,23,4992,74022,0.4290484140233723
232401,Census Tract 2324.01; Los Angeles County; California,23,3968,67962,0.5461956521739131
232402,Census Tract 2324.02; Los Angeles County; California,23,3095,42465,0.4382139148494288
232500,Census Tract 2325; Los Angeles County; California,23,4736,63750,0.5876494023904383
232601,Census Tract 2326.01; Los Angeles County; California,23,1772,53587,0.4942528735632184
232602,Census Tract 2326.02; Los Angeles County; California,23,5552,75741,0.5765230312035661
232701,Census Tract 2327.01; Los Angeles County; California,23,2502,76316,0.5185873605947955
232702,Census Tract 2327.02; Los Angeles County; California,23,4676,67438,0.6524329692154915
232800,Census Tract 2328; Los Angeles County; California,23,4426,55750,0.6538461538461539
234001,Census Tract 2340.01; Los Angeles County; California,23,2379,72743,0.3213920163766632
234002,Census Tract 2340.02; Los Angeles County; California,23,3030,58792,0.5843429636533085
234200,Census Tract 2342; Los Angeles County; California,23,2569,75625,0.3445229681978798
234301,Census Tract 2343.01; Los Angeles County; California,23,1684,42295,0.7467467467467468
234302,Census Tract 2343.02; Los Angeles County; California,23,2441,45000,0.8880171184022825
234501,Census Tract 2345.01; Los Angeles County; California,23,2901,93056,0.3485193621867881
234502,Census Tract 2345.02; Los Angeles County; California,23,2772,31225,0.6631111111111111
234600,Census Tract 2346; Los Angeles County; California,23,4885,71406,0.338062924120913
234700,Census Tract 2347; Los Angeles County; California,23,3700,67928,0.4730056406124093
234800,Census Tract 2348; Los Angeles County; California,23,3424,66696,0.466198419666374
234901,Census Tract 2349.01; Los Angeles County; California,23,2954,46330,0.9648
234902,Census Tract 2349.02; Los Angeles County; California,23,4558,26484,0.8640873015873016
235100,Census Tract 2351; Los Angeles County; California,23,4074,96108,0.2229845626072041
235201,Census Tract 2352.01; Los Angeles County; California,23,2847,62349,0.2487100103199174
235202,Census Tract 2352.02; Los Angeles County; California,23,3888,32143,0.67239336492891
236001,Census Tract 2360.01; Los Angeles County; California,23,4207,109598,0.2208057113717491
236101,Census Tract 2361.01; Los Angeles County; California,23,2421,32104,0.6530612244897959
236102,Census Tract 2361.02; Los Angeles County; California,23,3573,56974,0.7593293672255274
236203,Census Tract 2362.03; Los Angeles County; California,23,3727,31762,0.9764150943396226
236204,Census Tract 2362.04; Los Angeles County; California,23,2968,40525,1.0
236205,Census Tract 2362.05; Los Angeles County; California,23,3421,27727,0.9825396825396824
236206,Census Tract 2362.06; Los Angeles County; California,23,2983,53106,1.0
236400,Census Tract 2364; Los Angeles County; California,23,4551,103689,0.4729729729729729
237101,Census Tract 2371.01; Los Angeles County; California,23,3827,46250,0.67570385818561
237102,Census Tract 2371.02; Los Angeles County; California,23,4038,49559,0.7364185110663984
237201,Census Tract 2372.01; Los Angeles County; California,23,4138,54398,0.6101694915254238
237202,Census Tract 2372.02; Los Angeles County; California,23,4653,47917,0.5832
237300,Census Tract 2373; Los Angeles County; California,23,6051,76935,0.3943044906900328
237401,Census Tract 2374.01; Los Angeles County; California,23,4331,67470,0.3911404335532517
237402,Census Tract 2374.02; Los Angeles County; California,23,3896,83333,0.3867562380038388
237500,Census Tract 2375; Los Angeles County; California,23,2822,34643,0.8776315789473684
237600,Census Tract 2376; Los Angeles County; California,23,4014,48447,0.7327070879590094
237710,Census Tract 2377.10; Los Angeles County; California,23,4445,43820,0.8390697674418605
237720,Census Tract 2377.20; Los Angeles County; California,23,3784,41303,0.8311688311688312
237800,Census Tract 2378; Los Angeles County; California,23,3880,51168,0.422847399829497
237900,Census Tract 2379; Los Angeles County; California,23,4131,59539,0.313049853372434
238000,Census Tract 2380; Los Angeles County; California,23,5592,69861,0.4293453724604966
238100,Census Tract 2381; Los Angeles County; California,23,5165,51417,0.6647860836859426
238200,Census Tract 2382; Los Angeles County; California,23,6181,41410,0.6797624486066697
238310,Census Tract 2383.10; Los Angeles County; California,23,5400,52805,0.937956204379562
238320,Census Tract 2383.20; Los Angeles County; California,23,3560,33396,0.92
238400,Census Tract 2384; Los Angeles County; California,23,5107,85968,0.3595696489241223
239201,Census Tract 2392.01; Los Angeles County; California,23,3563,46840,0.7926102502979738
239202,Census Tract 2392.02; Los Angeles County; California,23,5645,48480,0.854080791426216
239310,Census Tract 2393.10; Los Angeles County; California,23,4026,53021,0.829004329004329
239320,Census Tract 2393.20; Los Angeles County; California,23,3078,50402,0.6261089987325729
239330,Census Tract 2393.30; Los Angeles County; California,23,2972,46979,0.7073170731707317
239501,Census Tract 2395.01; Los Angeles County; California,23,3668,58516,0.6619289340101523
239502,Census Tract 2395.02; Los Angeles County; California,23,3624,56667,0.5933014354066986
239601,Census Tract 2396.01; Los Angeles County; California,23,3675,58068,0.7011995637949836
239602,Census Tract 2396.02; Los Angeles County; California,23,3967,49583,0.7168338907469343
239701,Census Tract 2397.01; Los Angeles County; California,23,4509,36611,0.6779505946935042
239702,Census Tract 2397.02; Los Angeles County; California,23,4567,36958,0.7674418604651163
239801,Census Tract 2398.01; Los Angeles County; California,23,4116,65029,0.5991605456453305
239802,Census Tract 2398.02; Los Angeles County; California,23,5767,56642,0.6924812030075188
240010,Census Tract 2400.10; Los Angeles County; California,24,3888,30864,0.8056092843326886
240020,Census Tract 2400.20; Los Angeles County; California,24,5286,66806,0.5257410296411856
240200,Census Tract 2402; Los Angeles County; California,24,6345,53224,0.6691275167785234
240301,Census Tract 2403.01; Los Angeles County; California,24,3061,47024,0.7269736842105263
240302,Census Tract 2403.02; Los Angeles County; California,24,2849,53250,0.7173295454545454
240401,Census Tract 2404.01; Los Angeles County; California,24,6409,43933,0.6998100063331222
240402,Census Tract 2404.02; Los Angeles County; California,24,4276,64159,0.5454545454545454
240500,Census Tract 2405; Los Angeles County; California,24,6760,54361,0.7231231231231231
240600,Census Tract 2406; Los Angeles County; California,24,5431,60297,0.7389491242702252
240700,Census Tract 2407; Los Angeles County; California,24,6324,57665,0.5094917330067361
240800,Census Tract 2408; Los Angeles County; California,24,4470,55508,0.5162488393686165
240901,Census Tract 2409.01; Los Angeles County; California,24,2711,56296,0.3772241992882562
240902,Census Tract 2409.02; Los Angeles County; California,24,3658,-666666666,0.541501976284585
241001,Census Tract 2410.01; Los Angeles County; California,24,4641,70227,0.5115864527629234
241002,Census Tract 2410.02; Los Angeles County; California,24,3776,60323,0.5760649087221096
241110,Census Tract 2411.10; Los Angeles County; California,24,3819,67536,0.5932611311672683
241120,Census Tract 2411.20; Los Angeles County; California,24,4207,40769,0.7368421052631579
241201,Census Tract 2412.01; Los Angeles County; California,24,3287,57615,0.4334763948497854
241202,Census Tract 2412.02; Los Angeles County; California,24,5291,51328,0.4819571865443425
241300,Census Tract 2413; Los Angeles County; California,24,2376,60357,0.5955678670360111
241400,Census Tract 2414; Los Angeles County; California,24,3974,73229,0.5976768743400211
242000,Census Tract 2420; Los Angeles County; California,24,4074,47793,0.7052270779777207
242100,Census Tract 2421; Los Angeles County; California,24,2680,27218,0.9986559139784946
242201,Census Tract 2422.01; Los Angeles County; California,24,4011,60189,0.5565476190476191
242202,Census Tract 2422.02; Los Angeles County; California,24,2966,47656,0.6649076517150396
242300,Census Tract 2423; Los Angeles County; California,24,5010,49490,0.6919504643962848
242600,Census Tract 2426; Los Angeles County; California,24,4698,21492,0.9599417334304444
242700,Census Tract 2427; Los Angeles County; California,24,4982,50603,0.4107142857142857
243001,Census Tract 2430.01; Los Angeles County; California,24,3444,64950,0.5281045751633987
243002,Census Tract 2430.02; Los Angeles County; California,24,2846,69303,0.2525773195876288
243100,Census Tract 2431; Los Angeles County; California,24,5552,32244,0.7717678100263852
261102,Census Tract 2611.02; Los Angeles County; California,26,3502,220227,0.0817655571635311
261103,Census Tract 2611.03; Los Angeles County; California,26,1767,221250,0.1432545201668984
261104,Census Tract 2611.04; Los Angeles County; California,26,1547,239167,0.1832797427652733
261200,Census Tract 2612; Los Angeles County; California,26,3967,186779,0.1257783312577833
262100,Census Tract 2621; Los Angeles County; California,26,2457,215670,0.1058941058941058
262200,Census Tract 2622; Los Angeles County; California,26,4378,185768,0.2433706540954625
262301,Census Tract 2623.01; Los Angeles County; California,26,2806,250001,0.0857487922705314
262302,Census Tract 2623.02; Los Angeles County; California,26,2839,201714,0.2264437689969604
262303,Census Tract 2623.03; Los Angeles County; California,26,2749,250001,0.0172744721689059
262400,Census Tract 2624; Los Angeles County; California,26,2900,250001,0.1610486891385767
262501,Census Tract 2625.01; Los Angeles County; California,26,3709,250001,0.118222891566265
262601,Census Tract 2626.01; Los Angeles County; California,26,3330,250001,0.0953150242326332
262604,Census Tract 2626.04; Los Angeles County; California,26,5763,242083,0.2990353697749196
262704,Census Tract 2627.04; Los Angeles County; California,26,3590,154340,0.3283289817232376
262706,Census Tract 2627.06; Los Angeles County; California,26,3492,159917,0.2401263823064771
262802,Census Tract 2628.02; Los Angeles County; California,26,3512,166477,0.1228313671061762
264000,Census Tract 2640; Los Angeles County; California,26,2968,199432,0.1725846407927332
264102,Census Tract 2641.02; Los Angeles County; California,26,2814,142308,0.6698911729141476
264103,Census Tract 2641.03; Los Angeles County; California,26,2777,155433,0.7198192382182053
