business_id,business_name,rating,review_count,latitude,longitude,address,city,zip_code,price,is_closed,data_source
of8tB5TSYyzaASBNScsVSQ,The Laundry Lounge,4.4,113,33.81269473004445,-84.35489477354245,2100 Cheshire Bridge Rd NE,Atlanta,30324,$,False,yelp_api
SfI-0fTOxZqSmiZC7lLaLw,Atlanta Laundry Company,5.0,11,33.812686,-84.354864,2100 Cheshire Bridge Rd NE,Atlanta,30324,,False,yelp_api
eZL45W-jwZPo62WsLQoC-A,Midtown Wash,4.3,118,33.775987,-84.37742,307 6th St NE,Atlanta,30308,$$,False,yelp_api
WbEeHYoAYcsbjw-L3edKag,Patio Laundry,4.6,25,33.85787,-84.31271,3904 Buford Hwy NE,Atlanta,30329,,False,yelp_api
pEH3z0mvbMgfYxCAozxeAw,Brookhaven Laundry,3.8,46,33.834379,-84.338156,2987 Buford Hwy NE,Atlanta,30329,$,False,yelp_api
GrJN1p3GwcJ6VklhEl8kAw,Midtown Cleaners & Laundry,3.8,59,33.77068,-84.35227,599 N Highland Ave NE,Atlanta,30307,$,False,yelp_api
lBNqh4BZAwJgEjJwozOW0A,Hapeville Coin Laundry,4.1,33,33.6621,-84.41379,761 N Central Ave,Atlanta,30354,$$,False,yelp_api
GPuupIXbRBEcpBMo82XLLg,Oasis Laundry,4.4,9,33.986605,-84.351541,8540 Roswell Rd,Sandy Springs,30350,,False,yelp_api
vrBVxyRPfj0uKUQVgwzoAA,Cozy Clean Laundry,5.0,22,33.766582,-84.252678,4065 Memorial Dr,Decatur,30032,$,False,yelp_api
FBOq4jcvy8zwmUqW_gRhww,Speed Queen Laundry,4.2,50,33.7336948657244,-84.284230648713,1944 Candler Rd,Decatur,30032,$$,False,yelp_api
kSIQe4q-lLE5F-1rGceL1A,Wash Away Laundromat,5.0,7,33.53873,-84.362728,7891 N Main St,Jonesboro,30236,$,False,yelp_api
Vn_k24oUXEJ-3uetTiDSUg,Patio Laundry,4.4,56,33.9523147895648,-84.2409999,3400 Holcomb Bridge Rd,Peachtree Corners,30092,$$$,False,yelp_api
7Z8m9wmquuLkWjn6xMAEMQ,Tropical Breeze Laundromat,4.1,19,33.72111851190212,-84.35036679599284,1229 Moreland Ave SE,Atlanta,30316,$,False,yelp_api
t5neBOnMSdFHegQfV5NU2w,Speed Queen Laundry,3.7,26,33.74093,-84.41596,855 Oak St SW,Atlanta,30310,$,False,yelp_api
ZefQeg9GE_VytGu7P8QZFQ,The Laundry Link,4.7,36,34.02684,-84.52877,3095 Canton Rd,Marietta,30066,,False,yelp_api
NgSUXXnNPvcUEvMYD_sHRA,Ralph's Cleaners,3.1,14,33.8109899,-84.42574,1170 Collier Rd NW,Atlanta,30318,$,False,yelp_api
